"Time","mYWW","mYHW","mYRW","mYHH","mYHR","mYRR","myWW","myHW","myRW","myHH","myHR","myRR","fXWW","fXHW","fXRW","fXHH","fXHR","fXRR"
18423,0,0,0,0,0,0,0,0,0,0,0,0,2491,417,0,0,0,0
18424,0,0,0,0,0,0,0,0,0,0,0,0,2520,422,0,0,0,0
18425,0,0,0,0,0,0,0,0,0,0,0,0,2542,418,0,0,0,0
18426,0,0,0,0,0,0,0,0,0,0,0,0,2560,427,0,0,0,0
18427,0,0,0,0,0,0,0,0,0,0,0,0,2600,434,0,0,0,0
18428,0,0,0,0,0,0,0,0,0,0,0,0,2589,433,0,0,0,0
18429,0,0,0,0,0,0,0,0,0,0,0,0,2604,429,0,0,0,0
18430,0,0,0,0,0,0,0,0,0,0,0,0,2630,421,0,0,0,0
18431,0,0,0,0,0,0,0,0,0,0,0,0,2641,423,0,0,0,0
18432,0,0,0,0,0,0,0,0,0,0,0,0,2637,425,0,0,0,0
18433,0,0,0,0,0,0,0,0,0,0,0,0,2626,418,0,0,0,0
18434,0,0,0,0,0,0,0,0,0,0,0,0,2621,405,0,0,0,0
18435,0,0,0,0,0,0,0,0,0,0,0,0,2658,409,0,0,0,0
18436,0,0,0,0,0,0,0,0,0,0,0,0,2666,407,0,0,0,0
18437,0,0,0,0,0,0,0,0,0,0,0,0,2658,403,0,0,0,0
18438,0,0,0,0,0,0,0,0,0,0,0,0,2650,424,0,0,0,0
18439,0,0,0,0,0,0,0,0,0,0,0,0,2615,420,0,0,0,0
18440,0,0,0,0,0,0,0,0,0,0,0,0,2635,439,0,0,0,0
18441,0,0,0,0,0,0,0,0,0,0,0,0,2625,449,0,0,0,0
18442,0,0,0,0,0,0,0,0,0,0,0,0,2601,439,0,0,0,0
18443,0,0,0,0,0,0,0,0,0,0,0,0,2604,453,0,0,0,0
18444,0,0,0,0,0,0,0,0,0,0,0,0,2552,465,0,0,0,0
18445,0,0,0,0,0,0,0,0,0,0,0,0,2542,466,0,0,0,0
18446,0,0,0,0,0,0,0,0,0,0,0,0,2547,465,0,0,0,0
18447,0,0,0,0,0,0,0,0,0,0,0,0,2548,463,0,0,0,0
18448,0,0,0,0,0,0,0,0,0,0,0,0,2555,474,0,0,0,0
18449,0,0,0,0,0,0,0,0,0,0,0,0,2623,472,0,0,0,0
18450,0,0,0,0,0,0,0,0,0,0,0,0,2669,463,0,0,0,0
18451,0,0,0,0,0,0,0,0,0,0,0,0,2623,470,0,0,0,0
18452,0,0,0,0,0,0,0,0,0,0,0,0,2627,463,0,0,0,0
18453,0,0,0,0,0,0,0,0,0,0,0,0,2623,473,0,0,0,0
18454,0,0,0,0,0,0,0,0,0,0,0,0,2606,486,0,0,0,0
18455,0,0,0,0,0,0,0,0,0,0,0,0,2591,481,0,0,0,0
18456,0,0,0,0,0,0,0,0,0,0,0,0,2588,503,0,0,0,0
18457,0,0,0,0,0,0,0,0,0,0,0,0,2585,509,0,0,0,0
18458,0,0,0,0,0,0,0,0,0,0,0,0,2561,494,0,0,0,0
18459,0,0,0,0,0,0,0,0,0,0,0,0,2550,493,0,0,0,0
18460,0,0,0,0,0,0,0,0,0,0,0,0,2522,473,0,0,0,0
18461,0,0,0,0,0,0,0,0,0,0,0,0,2511,473,0,0,0,0
18462,0,0,0,0,0,0,0,0,0,0,0,0,2492,455,0,0,0,0
18463,0,0,0,0,0,0,0,0,0,0,0,0,2517,485,0,0,0,0
18464,0,0,0,0,0,0,0,0,0,0,0,0,2534,485,0,0,0,0
18465,0,0,0,0,0,0,0,0,0,0,0,0,2525,497,0,0,0,0
18466,0,0,0,0,0,0,0,0,0,0,0,0,2512,494,0,0,0,0
18467,0,0,0,0,0,0,0,0,0,0,0,0,2521,488,0,0,0,0
18468,0,0,0,0,0,0,0,0,0,0,0,0,2524,488,0,0,0,0
18469,0,0,0,0,0,0,0,0,0,0,0,0,2550,480,0,0,0,0
18470,0,0,0,0,0,0,0,0,0,0,0,0,2559,478,0,0,0,0
18471,0,0,0,0,0,0,0,0,0,0,0,0,2593,479,0,0,0,0
18472,0,0,0,0,0,0,0,0,0,0,0,0,2617,462,0,0,0,0
18473,0,0,0,0,0,0,0,0,0,0,0,0,2571,461,0,0,0,0
18474,0,0,0,0,0,0,0,0,0,0,0,0,2536,444,0,0,0,0
18475,0,0,0,0,0,0,0,0,0,0,0,0,2515,467,0,0,0,0
18476,0,0,0,0,0,0,0,0,0,0,0,0,2484,458,0,0,0,0
18477,0,0,0,0,0,0,0,0,0,0,0,0,2469,493,0,0,0,0
18478,0,0,0,0,0,0,0,0,0,0,0,0,2475,489,0,0,0,0
18479,0,0,0,0,0,0,0,0,0,0,0,0,2490,484,0,0,0,0
18480,0,0,0,0,0,0,0,0,0,0,0,0,2458,493,0,0,0,0
18481,0,0,0,0,0,0,0,0,0,0,0,0,2474,490,0,0,0,0
18482,0,0,0,0,0,0,0,0,0,0,0,0,2437,506,0,0,0,0
18483,0,0,0,0,0,0,0,0,0,0,0,0,2457,486,0,0,0,0
18484,0,0,0,0,0,0,0,0,0,0,0,0,2476,485,0,0,0,0
18485,0,0,0,0,0,0,0,0,0,0,0,0,2500,461,0,0,0,0
18486,0,0,0,0,0,0,0,0,0,0,0,0,2503,454,0,0,0,0
18487,0,0,0,0,0,0,0,0,0,0,0,0,2496,444,0,0,0,0
18488,0,0,0,0,0,0,0,0,0,0,0,0,2522,451,0,0,0,0
18489,0,0,0,0,0,0,0,0,0,0,0,0,2530,463,0,0,0,0
18490,0,0,0,0,0,0,0,0,0,0,0,0,2524,470,0,0,0,0
18491,0,0,0,0,0,0,0,0,0,0,0,0,2501,489,0,0,0,0
18492,0,0,0,0,0,0,0,0,0,0,0,0,2484,474,0,0,0,0
18493,0,0,0,0,0,0,0,0,0,0,0,0,2499,468,0,0,0,0
18494,0,0,0,0,0,0,0,0,0,0,0,0,2498,450,0,0,0,0
18495,0,0,0,0,0,0,0,0,0,0,0,0,2483,458,0,0,0,0
18496,0,0,0,0,0,0,0,0,0,0,0,0,2496,459,0,0,0,0
18497,0,0,0,0,0,0,0,0,0,0,0,0,2509,465,0,0,0,0
18498,0,0,0,0,0,0,0,0,0,0,0,0,2511,471,0,0,0,0
18499,0,0,0,0,0,0,0,0,0,0,0,0,2544,460,0,0,0,0
18500,0,0,0,0,0,0,0,0,0,0,0,0,2536,445,0,0,0,0
18501,0,0,0,0,0,0,0,0,0,0,0,0,2520,460,0,0,0,0
18502,0,0,0,0,0,0,0,0,0,0,0,0,2478,453,0,0,0,0
18503,0,0,0,0,0,0,0,0,0,0,0,0,2473,435,0,0,0,0
18504,0,0,0,0,0,0,0,0,0,0,0,0,2450,449,0,0,0,0
18505,0,0,0,0,0,0,0,0,0,0,0,0,2491,451,0,0,0,0
18506,0,0,0,0,0,0,0,0,0,0,0,0,2506,465,0,0,0,0
18507,0,0,0,0,0,0,0,0,0,0,0,0,2511,457,0,0,0,0
18508,0,0,0,0,0,0,0,0,0,0,0,0,2494,436,0,0,0,0
18509,0,0,0,0,0,0,0,0,0,0,0,0,2486,422,0,0,0,0
18510,0,0,0,0,0,0,0,0,0,0,0,0,2507,414,0,0,0,0
18511,0,0,0,0,0,0,0,0,0,0,0,0,2534,415,0,0,0,0
18512,0,0,0,0,0,0,0,0,0,0,0,0,2534,428,0,0,0,0
18513,0,0,0,0,0,0,0,0,0,0,0,0,2622,429,0,0,0,0
18514,0,0,0,0,0,0,0,0,0,0,0,0,2659,426,0,0,0,0
18515,0,0,0,0,0,0,0,0,0,0,0,0,2671,414,0,0,0,0
18516,0,0,0,0,0,0,0,0,0,0,0,0,2649,412,0,0,0,0
18517,0,0,0,0,0,0,0,0,0,0,0,0,2656,407,0,0,0,0
18518,0,0,0,0,0,0,0,0,0,0,0,0,2655,411,0,0,0,0
18519,0,0,0,0,0,0,0,0,0,0,0,0,2662,446,0,0,0,0
18520,0,0,0,0,0,0,0,0,0,0,0,0,2639,464,0,0,0,0
18521,0,0,0,0,0,0,0,0,0,0,0,0,2663,452,0,0,0,0
18522,0,0,0,0,0,0,0,0,0,0,0,0,2652,456,0,0,0,0
18523,0,0,0,0,0,0,0,0,0,0,0,0,2662,441,0,0,0,0
18524,0,0,0,0,0,0,0,0,0,0,0,0,2680,439,0,0,0,0
18525,0,0,0,0,0,0,0,0,0,0,0,0,2724,429,0,0,0,0
18526,0,0,0,0,0,0,0,0,0,0,0,0,2761,419,0,0,0,0
18527,0,0,0,0,0,0,0,0,0,0,0,0,2715,412,0,0,0,0
18528,0,0,0,0,0,0,0,0,0,0,0,0,2710,416,0,0,0,0
18529,0,0,0,0,0,0,0,0,0,0,0,0,2653,403,0,0,0,0
18530,0,0,0,0,0,0,0,0,0,0,0,0,2634,400,0,0,0,0
18531,0,0,0,0,0,0,0,0,0,0,0,0,2614,408,0,0,0,0
18532,0,0,0,0,0,0,0,0,0,0,0,0,2611,393,0,0,0,0
18533,0,0,0,0,0,0,0,0,0,0,0,0,2576,425,0,0,0,0
18534,0,0,0,0,0,0,0,0,0,0,0,0,2601,418,0,0,0,0
18535,0,0,0,0,0,0,0,0,0,0,0,0,2617,434,0,0,0,0
18536,0,0,0,0,0,0,0,0,0,0,0,0,2590,433,0,0,0,0
18537,0,0,0,0,0,0,0,0,0,0,0,0,2582,450,0,0,0,0
18538,0,0,0,0,0,0,0,0,0,0,0,0,2564,439,0,0,0,0
18539,0,0,0,0,0,0,0,0,0,0,0,0,2540,451,0,0,0,0
18540,0,0,0,0,0,0,0,0,0,0,0,0,2583,450,0,0,0,0
18541,0,0,0,0,0,0,0,0,0,0,0,0,2551,456,0,0,0,0
18542,0,0,0,0,0,0,0,0,0,0,0,0,2567,462,0,0,0,0
18543,0,0,0,0,0,0,0,0,0,0,0,0,2597,453,0,0,0,0
18544,0,0,0,0,0,0,0,0,0,0,0,0,2540,462,0,0,0,0
18545,0,0,0,0,0,0,0,0,0,0,0,0,2568,446,0,0,0,0
18546,0,0,0,0,0,0,0,0,0,0,0,0,2513,462,0,0,0,0
18547,0,0,0,0,0,0,0,0,0,0,0,0,2489,452,0,0,0,0
18548,0,0,0,0,0,0,0,0,0,0,0,0,2542,451,0,0,0,0
18549,0,0,0,0,0,0,0,0,0,0,0,0,2584,455,0,0,0,0
18550,0,0,0,0,0,0,0,0,0,0,0,0,2625,452,0,0,0,0
18551,0,0,0,0,0,0,0,0,0,0,0,0,2627,439,0,0,0,0
18552,0,0,0,0,0,0,0,0,0,0,0,0,2633,456,0,0,0,0
18553,0,0,0,0,0,0,0,0,0,0,0,0,2655,441,0,0,0,0
18554,0,0,0,0,0,0,0,0,0,0,0,0,2639,446,0,0,0,0
18555,0,0,0,0,0,0,0,0,0,0,0,0,2592,433,0,0,0,0
18556,0,0,0,0,0,0,0,0,0,0,0,0,2561,433,0,0,0,0
18557,0,0,0,0,0,0,0,0,0,0,0,0,2567,448,0,0,0,0
18558,0,0,0,0,0,0,0,0,0,0,0,0,2564,470,0,0,0,0
18559,0,0,0,0,0,0,0,0,0,0,0,0,2584,472,0,0,0,0
18560,0,0,0,0,0,0,0,0,0,0,0,0,2607,467,0,0,0,0
18561,0,0,0,0,0,0,0,0,0,0,0,0,2584,470,0,0,0,0
18562,0,0,0,0,0,0,0,0,0,0,0,0,2588,483,0,0,0,0
18563,0,0,0,0,0,0,0,0,0,0,0,0,2580,461,0,0,0,0
18564,0,0,0,0,0,0,0,0,0,0,0,0,2572,453,0,0,0,0
18565,0,0,0,0,0,0,0,0,0,0,0,0,2565,464,0,0,0,0
18566,0,0,0,0,0,0,0,0,0,0,0,0,2549,482,0,0,0,0
18567,0,0,0,0,0,0,0,0,0,0,0,0,2573,491,0,0,0,0
18568,0,0,0,0,0,0,0,0,0,0,0,0,2552,488,0,0,0,0
18569,0,0,0,0,0,0,0,0,0,0,0,0,2523,475,0,0,0,0
18570,0,0,0,0,0,0,0,0,0,0,0,0,2529,481,0,0,0,0
18571,0,0,0,0,0,0,0,0,0,0,0,0,2504,479,0,0,0,0
18572,0,0,0,0,0,0,0,0,0,0,0,0,2552,482,0,0,0,0
18573,0,0,0,0,0,0,0,0,0,0,0,0,2569,469,0,0,0,0
18574,0,0,0,0,0,0,0,0,0,0,0,0,2555,478,0,0,0,0
18575,0,0,0,0,0,0,0,0,0,0,0,0,2531,502,0,0,0,0
18576,0,0,0,0,0,0,0,0,0,0,0,0,2567,488,0,0,0,0
18577,0,0,0,0,0,0,0,0,0,0,0,0,2579,491,0,0,0,0
18578,0,0,0,0,0,0,0,0,0,0,0,0,2612,496,0,0,0,0
18579,0,0,0,0,0,0,0,0,0,0,0,0,2574,479,0,0,0,0
18580,0,0,0,0,0,0,0,0,0,0,0,0,2607,463,0,0,0,0
18581,0,0,0,0,0,0,0,0,0,0,0,0,2598,456,0,0,0,0
18582,0,0,0,0,0,0,0,0,0,0,0,0,2604,472,0,0,0,0
18583,0,0,0,0,0,0,0,0,0,0,0,0,2567,471,0,0,0,0
18584,0,0,0,0,0,0,0,0,0,0,0,0,2541,467,0,0,0,0
18585,0,0,0,0,0,0,0,0,0,0,0,0,2559,458,0,0,0,0
18586,0,0,0,0,0,0,0,0,0,0,0,0,2557,459,0,0,0,0
18587,0,0,0,0,0,0,0,0,0,0,0,0,2559,440,0,0,0,0
18588,0,0,0,0,0,0,0,0,0,0,0,0,2516,435,0,0,0,0
18589,0,0,0,0,0,0,0,0,0,0,0,0,2604,424,0,0,0,0
18590,0,0,0,0,0,0,0,0,0,0,0,0,2589,425,0,0,0,0
18591,0,0,0,0,0,0,0,0,0,0,0,0,2560,425,0,0,0,0
18592,0,0,0,0,0,0,0,0,0,0,0,0,2580,443,0,0,0,0
18593,0,0,0,0,0,0,0,0,0,0,0,0,2561,442,0,0,0,0
18594,0,0,0,0,0,0,0,0,0,0,0,0,2570,438,0,0,0,0
18595,0,0,0,0,0,0,0,0,0,0,0,0,2589,446,0,0,0,0
18596,0,0,0,0,0,0,0,0,0,0,0,0,2565,446,0,0,0,0
18597,0,0,0,0,0,0,0,0,0,0,0,0,2493,445,0,0,0,0
18598,0,0,0,0,0,0,0,0,0,0,0,0,2519,441,0,0,0,0
18599,0,0,0,0,0,0,0,0,0,0,0,0,2507,457,0,0,0,0
18600,0,0,0,0,0,0,0,0,0,0,0,0,2511,453,0,0,0,0
18601,0,0,0,0,0,0,0,0,0,0,0,0,2503,465,0,0,0,0
18602,0,0,0,0,0,0,0,0,0,0,0,0,2513,456,0,0,0,0
18603,0,0,0,0,0,0,0,0,0,0,0,0,2495,450,0,0,0,0
18604,0,0,0,0,0,0,0,0,0,0,0,0,2467,459,0,0,0,0
18605,0,0,0,0,0,0,0,0,0,0,0,0,2459,450,0,0,0,0
18606,0,0,0,0,0,0,0,0,0,0,0,0,2453,443,0,0,0,0
18607,0,0,0,0,0,0,0,0,0,0,0,0,2465,439,0,0,0,0
18608,0,0,0,0,0,0,0,0,0,0,0,0,2515,453,0,0,0,0
18609,0,0,0,0,0,0,0,0,0,0,0,0,2518,491,0,0,0,0
18610,0,0,0,0,0,0,0,0,0,0,0,0,2565,474,0,0,0,0
18611,0,0,0,0,0,0,0,0,0,0,0,0,2516,468,0,0,0,0
18612,0,0,0,0,0,0,0,0,0,0,0,0,2527,445,0,0,0,0
18613,0,0,0,0,0,0,0,0,0,0,0,0,2519,452,0,0,0,0
18614,0,0,0,0,0,0,0,0,0,0,0,0,2516,451,0,0,0,0
18615,0,0,0,0,0,0,0,0,0,0,0,0,2505,447,0,0,0,0
18616,0,0,0,0,0,0,0,0,0,0,0,0,2499,438,0,0,0,0
18617,0,0,0,0,0,0,0,0,0,0,0,0,2533,448,0,0,0,0
18618,0,0,0,0,0,0,0,0,0,0,0,0,2543,445,0,0,0,0
18619,0,0,0,0,0,0,0,0,0,0,0,0,2531,450,0,0,0,0
18620,0,0,0,0,0,0,0,0,0,0,0,0,2550,448,0,0,0,0
18621,0,0,0,0,0,0,0,0,0,0,0,0,2513,453,0,0,0,0
18622,0,0,0,0,0,0,0,0,0,0,0,0,2549,467,0,0,0,0
18623,0,0,0,0,0,0,0,0,0,0,0,0,2550,461,0,0,0,0
18624,0,0,0,0,0,0,0,0,0,0,0,0,2517,443,0,0,0,0
18625,0,0,0,0,0,0,0,0,0,0,0,0,2529,449,0,0,0,0
18626,0,0,0,0,0,0,0,0,0,0,0,0,2518,452,0,0,0,0
18627,0,0,0,0,0,0,0,0,0,0,0,0,2524,443,0,0,0,0
18628,0,0,0,0,0,0,0,0,0,0,0,0,2493,432,0,0,0,0
18629,0,0,0,0,0,0,0,0,0,0,0,0,2491,421,0,0,0,0
18630,0,0,0,0,0,0,0,0,0,0,0,0,2483,428,0,0,0,0
18631,0,0,0,0,0,0,0,0,0,0,0,0,2492,419,0,0,0,0
18632,0,0,0,0,0,0,0,0,0,0,0,0,2523,414,0,0,0,0
18633,0,0,0,0,0,0,0,0,0,0,0,0,2527,437,0,0,0,0
18634,0,0,0,0,0,0,0,0,0,0,0,0,2558,429,0,0,0,0
18635,0,0,0,0,0,0,0,0,0,0,0,0,2535,404,0,0,0,0
18636,0,0,0,0,0,0,0,0,0,0,0,0,2577,410,0,0,0,0
18637,0,0,0,0,0,0,0,0,0,0,0,0,2568,404,0,0,0,0
18638,0,0,0,0,0,0,0,0,0,0,0,0,2559,393,0,0,0,0
18639,0,0,0,0,0,0,0,0,0,0,0,0,2568,405,0,0,0,0
18640,0,0,0,0,0,0,0,0,0,0,0,0,2583,414,0,0,0,0
18641,0,0,0,0,0,0,0,0,0,0,0,0,2604,407,0,0,0,0
18642,0,0,0,0,0,0,0,0,0,0,0,0,2561,405,0,0,0,0
18643,0,0,0,0,0,0,0,0,0,0,0,0,2557,401,0,0,0,0
18644,0,0,0,0,0,0,0,0,0,0,0,0,2591,416,0,0,0,0
18645,0,0,0,0,0,0,0,0,0,0,0,0,2581,405,0,0,0,0
18646,0,0,0,0,0,0,0,0,0,0,0,0,2599,399,0,0,0,0
18647,0,0,0,0,0,0,0,0,0,0,0,0,2592,389,0,0,0,0
18648,0,0,0,0,0,0,0,0,0,0,0,0,2614,396,0,0,0,0
18649,0,0,0,0,0,0,0,0,0,0,0,0,2604,403,0,0,0,0
18650,0,0,0,0,0,0,0,0,0,0,0,0,2580,403,0,0,0,0
18651,0,0,0,0,0,0,0,0,0,0,0,0,2541,418,0,0,0,0
18652,0,0,0,0,0,0,0,0,0,0,0,0,2534,413,0,0,0,0
18653,0,0,0,0,0,0,0,0,0,0,0,0,2521,409,0,0,0,0
18654,0,0,0,0,0,0,0,0,0,0,0,0,2589,419,0,0,0,0
18655,0,0,0,0,0,0,0,0,0,0,0,0,2551,415,0,0,0,0
18656,0,0,0,0,0,0,0,0,0,0,0,0,2565,415,0,0,0,0
18657,0,0,0,0,0,0,0,0,0,0,0,0,2531,403,0,0,0,0
18658,0,0,0,0,0,0,0,0,0,0,0,0,2567,410,0,0,0,0
18659,0,0,0,0,0,0,0,0,0,0,0,0,2577,417,0,0,0,0
18660,0,0,0,0,0,0,0,0,0,0,0,0,2549,420,0,0,0,0
18661,0,0,0,0,0,0,0,0,0,0,0,0,2527,428,0,0,0,0
18662,0,0,0,0,0,0,0,0,0,0,0,0,2551,423,0,0,0,0
18663,0,0,0,0,0,0,0,0,0,0,0,0,2545,423,0,0,0,0
18664,0,0,0,0,0,0,0,0,0,0,0,0,2534,421,0,0,0,0
18665,0,0,0,0,0,0,0,0,0,0,0,0,2571,416,0,0,0,0
18666,0,0,0,0,0,0,0,0,0,0,0,0,2555,434,0,0,0,0
18667,0,0,0,0,0,0,0,0,0,0,0,0,2575,441,0,0,0,0
18668,0,0,0,0,0,0,0,0,0,0,0,0,2600,432,0,0,0,0
18669,0,0,0,0,0,0,0,0,0,0,0,0,2578,426,0,0,0,0
18670,0,0,0,0,0,0,0,0,0,0,0,0,2599,447,0,0,0,0
18671,0,0,0,0,0,0,0,0,0,0,0,0,2593,459,0,0,0,0
18672,0,0,0,0,0,0,0,0,0,0,0,0,2576,480,0,0,0,0
18673,0,0,0,0,0,0,0,0,0,0,0,0,2590,487,0,0,0,0
18674,0,0,0,0,0,0,0,0,0,0,0,0,2603,495,0,0,0,0
18675,0,0,0,0,0,0,0,0,0,0,0,0,2587,521,0,0,0,0
18676,0,0,0,0,0,0,0,0,0,0,0,0,2610,527,0,0,0,0
18677,0,0,0,0,0,0,0,0,0,0,0,0,2607,525,0,0,0,0
18678,0,0,0,0,0,0,0,0,0,0,0,0,2585,509,0,0,0,0
18679,0,0,0,0,0,0,0,0,0,0,0,0,2586,506,0,0,0,0
18680,0,0,0,0,0,0,0,0,0,0,0,0,2585,492,0,0,0,0
18681,0,0,0,0,0,0,0,0,0,0,0,0,2607,491,0,0,0,0
18682,0,0,0,0,0,0,0,0,0,0,0,0,2602,499,0,0,0,0
18683,0,0,0,0,0,0,0,0,0,0,0,0,2552,491,0,0,0,0
18684,0,0,0,0,0,0,0,0,0,0,0,0,2513,494,0,0,0,0
18685,0,0,0,0,0,0,0,0,0,0,0,0,2546,500,0,0,0,0
18686,0,0,0,0,0,0,0,0,0,0,0,0,2542,491,0,0,0,0
18687,0,0,0,0,0,0,0,0,0,0,0,0,2553,502,0,0,0,0
18688,0,0,0,0,0,0,0,0,0,0,0,0,2541,504,0,0,0,0
18689,0,0,0,0,0,0,0,0,0,0,0,0,2529,488,0,0,0,0
18690,0,0,0,0,0,0,0,0,0,0,0,0,2559,481,0,0,0,0
18691,0,0,0,0,0,0,0,0,0,0,0,0,2578,482,0,0,0,0
18692,0,0,0,0,0,0,0,0,0,0,0,0,2577,475,0,0,0,0
18693,0,0,0,0,0,0,0,0,0,0,0,0,2596,468,0,0,0,0
18694,0,0,0,0,0,0,0,0,0,0,0,0,2612,465,0,0,0,0
18695,0,0,0,0,0,0,0,0,0,0,0,0,2559,473,0,0,0,0
18696,0,0,0,0,0,0,0,0,0,0,0,0,2575,489,0,0,0,0
18697,0,0,0,0,0,0,0,0,0,0,0,0,2544,481,0,0,0,0
18698,0,0,0,0,0,0,0,0,0,0,0,0,2574,476,0,0,0,0
18699,0,0,0,0,0,0,0,0,0,0,0,0,2597,459,0,0,0,0
18700,0,0,0,0,0,0,0,0,0,0,0,0,2581,446,0,0,0,0
18701,0,0,0,0,0,0,0,0,0,0,0,0,2620,454,0,0,0,0
18702,0,0,0,0,0,0,0,0,0,0,0,0,2639,464,0,0,0,0
18703,0,0,0,0,0,0,0,0,0,0,0,0,2655,451,0,0,0,0
18704,0,0,0,0,0,0,0,0,0,0,0,0,2674,453,0,0,0,0
18705,0,0,0,0,0,0,0,0,0,0,0,0,2668,444,0,0,0,0
18706,0,0,0,0,0,0,0,0,0,0,0,0,2617,448,0,0,0,0
18707,0,0,0,0,0,0,0,0,0,0,0,0,2600,460,0,0,0,0
18708,0,0,0,0,0,0,0,0,0,0,0,0,2569,462,0,0,0,0
18709,0,0,0,0,0,0,0,0,0,0,0,0,2567,451,0,0,0,0
18710,0,0,0,0,0,0,0,0,0,0,0,0,2532,448,0,0,0,0
18711,0,0,0,0,0,0,0,0,0,0,0,0,2526,433,0,0,0,0
18712,0,0,0,0,0,0,0,0,0,0,0,0,2533,428,0,0,0,0
18713,0,0,0,0,0,0,0,0,0,0,0,0,2507,431,0,0,0,0
18714,0,0,0,0,0,0,0,0,0,0,0,0,2514,425,0,0,0,0
18715,0,0,0,0,0,0,0,0,0,0,0,0,2505,422,0,0,0,0
18716,0,0,0,0,0,0,0,0,0,0,0,0,2561,423,0,0,0,0
18717,0,0,0,0,0,0,0,0,0,0,0,0,2577,421,0,0,0,0
18718,0,0,0,0,0,0,0,0,0,0,0,0,2564,420,0,0,0,0
18719,0,0,0,0,0,0,0,0,0,0,0,0,2593,420,0,0,0,0
18720,0,0,0,0,0,0,0,0,0,0,0,0,2572,413,0,0,0,0
18721,0,0,0,0,0,0,0,0,0,0,0,0,2545,399,0,0,0,0
18722,0,0,0,0,0,0,0,0,0,0,0,0,2502,392,0,0,0,0
18723,0,0,0,0,0,0,0,0,0,0,0,0,2481,387,0,0,0,0
18724,0,0,0,0,0,0,0,0,0,0,0,0,2482,383,0,0,0,0
18725,0,0,0,0,0,0,0,0,0,0,0,0,2492,409,0,0,0,0
18726,0,0,0,0,0,0,0,0,0,0,0,0,2534,397,0,0,0,0
18727,0,0,0,0,0,0,0,0,0,0,0,0,2505,399,0,0,0,0
18728,0,0,0,0,0,0,0,0,0,0,0,0,2493,380,0,0,0,0
18729,0,0,0,0,0,0,0,0,0,0,0,0,2521,370,0,0,0,0
18730,0,0,0,0,0,0,0,0,0,0,0,0,2537,366,0,0,0,0
18731,0,0,0,0,0,0,0,0,0,0,0,0,2584,363,0,0,0,0
18732,0,0,0,0,0,0,0,0,0,0,0,0,2605,373,0,0,0,0
18733,0,0,0,0,0,0,0,0,0,0,0,0,2625,372,0,0,0,0
18734,0,0,0,0,0,0,0,0,0,0,0,0,2609,384,0,0,0,0
18735,0,0,0,0,0,0,0,0,0,0,0,0,2600,375,0,0,0,0
18736,0,0,0,0,0,0,0,0,0,0,0,0,2601,373,0,0,0,0
18737,0,0,0,0,0,0,0,0,0,0,0,0,2592,391,0,0,0,0
18738,0,0,0,0,0,0,0,0,0,0,0,0,2602,379,0,0,0,0
18739,0,0,0,0,0,0,0,0,0,0,0,0,2612,392,0,0,0,0
18740,0,0,0,0,0,0,0,0,0,0,0,0,2606,402,0,0,0,0
18741,0,0,0,0,0,0,0,0,0,0,0,0,2626,400,0,0,0,0
18742,0,0,0,0,0,0,0,0,0,0,0,0,2633,395,0,0,0,0
18743,0,0,0,0,0,0,0,0,0,0,0,0,2632,391,0,0,0,0
18744,0,0,0,0,0,0,0,0,0,0,0,0,2681,379,0,0,0,0
18745,0,0,0,0,0,0,0,0,0,0,0,0,2680,372,0,0,0,0
18746,0,0,0,0,0,0,0,0,0,0,0,0,2682,381,0,0,0,0
18747,0,0,0,0,0,0,0,0,0,0,0,0,2697,377,0,0,0,0
18748,0,0,0,0,0,0,0,0,0,0,0,0,2674,382,0,0,0,0
18749,0,0,0,0,0,0,0,0,0,0,0,0,2682,384,0,0,0,0
18750,0,0,0,0,0,0,0,0,0,0,0,0,2675,376,0,0,0,0
18751,0,0,0,0,0,0,0,0,0,0,0,0,2668,383,0,0,0,0
18752,0,0,0,0,0,0,0,0,0,0,0,0,2657,402,0,0,0,0
18753,0,0,0,0,0,0,0,0,0,0,0,0,2618,413,0,0,0,0
18754,0,0,0,0,0,0,0,0,0,0,0,0,2611,402,0,0,0,0
18755,0,0,0,0,0,0,0,0,0,0,0,0,2617,411,0,0,0,0
18756,0,0,0,0,0,0,0,0,0,0,0,0,2617,403,0,0,0,0
18757,0,0,0,0,0,0,0,0,0,0,0,0,2592,422,0,0,0,0
18758,0,0,0,0,0,0,0,0,0,0,0,0,2601,426,0,0,0,0
18759,0,0,0,0,0,0,0,0,0,0,0,0,2587,429,0,0,0,0
18760,0,0,0,0,0,0,0,0,0,0,0,0,2596,450,0,0,0,0
18761,0,0,0,0,0,0,0,0,0,0,0,0,2619,446,0,0,0,0
18762,0,0,0,0,0,0,0,0,0,0,0,0,2649,449,0,0,0,0
18763,0,0,0,0,0,0,0,0,0,0,0,0,2606,467,0,0,0,0
18764,0,0,0,0,0,0,0,0,0,0,0,0,2614,451,0,0,0,0
18765,0,0,0,0,0,0,0,0,0,0,0,0,2570,466,0,0,0,0
18766,0,0,0,0,0,0,0,0,0,0,0,0,2540,464,0,0,0,0
18767,0,0,0,0,0,0,0,0,0,0,0,0,2553,469,0,0,0,0
18768,0,0,0,0,0,0,0,0,0,0,0,0,2567,475,0,0,0,0
18769,0,0,0,0,0,0,0,0,0,0,0,0,2592,469,0,0,0,0
