tag,elim,t_elim_years,t_end_days,final_f,set_id,rel,fy,p,q,fl,fs,mu,j,c
rel0p0300_fy0p2079_p0p0558_q0p0480_fl0p0000_fs0p8175_mu0p8438_j0p8234_c0p9716,0,NA,18250,5008,3408,0.03,0.2078754717026651,0.05584724025847856,0.04803097438889556,0,0.8175411383619393,0.8438465105544171,0.8234418693052139,0.9716055216759164
rel0p0300_fy0p2080_p0p0743_q0p1834_fl0p0000_fs0p8244_mu0p9435_j0p3433_c0p9615,0,NA,18250,4846,9659,0.03,0.2079880182263628,0.07429820698019583,0.1833578215819411,0,0.824352726235087,0.9435270470022225,0.34325200208073947,0.961496738803857
rel0p0300_fy0p2080_p0p1012_q0p1211_fl0p0000_fs0p9772_mu0p9524_j0p8174_c0p9681,0,NA,18250,5066,702,0.03,0.20804418240640313,0.1011661694423994,0.12107003220557236,0,0.9772225138148806,0.9524430360295436,0.8173864389072405,0.9680801124004694
rel0p0300_fy0p2081_p0p1484_q0p1587_fl0p0000_fs0p8623_mu0p8089_j0p1969_c0p8094,0,NA,18250,5000,6851,0.03,0.2080830935233459,0.1484137762539089,0.15873773536750582,0,0.8623299282405386,0.8089231550296117,0.19692434510702733,0.809416287085521
rel0p0300_fy0p2082_p0p0638_q0p0496_fl0p0000_fs0p8731_mu0p9013_j0p5746_c0p9768,0,NA,18250,4932,9328,0.03,0.2081755273173191,0.06383439702256118,0.04956680458722171,0,0.8731024076018437,0.9012912103820546,0.5746435781091219,0.9768364229115704
rel0p0300_fy0p2083_p0p0349_q0p1514_fl0p0000_fs0p8202_mu0p9504_j0p4940_c0p8738,0,NA,18250,4817,6944,0.03,0.20825204626742752,0.03493582672407851,0.15135656167273875,0,0.8202352529041516,0.9503567625666408,0.4939582906394964,0.8738430456833588
rel0p0300_fy0p2083_p0p1502_q0p1051_fl0p0000_fs0p9927_mu0p8883_j0p5150_c0p8477,0,NA,18250,4981,1410,0.03,0.2083366949916631,0.1501525814139191,0.10511023324287964,0,0.9927147256001876,0.8883437707788032,0.514952105137962,0.8477040524902009
rel0p0300_fy0p2085_p0p0227_q0p1939_fl0p0000_fs0p8717_mu0p9501_j0p7918_c0p9962,0,NA,18250,4985,2345,0.03,0.2084611186474748,0.0227269152393844,0.1938874262126582,0,0.8717093801779486,0.950096393825775,0.7917629163641948,0.9961765002362476
rel0p0300_fy0p2085_p0p0997_q0p1500_fl0p0000_fs0p8153_mu0p9073_j0p1095_c0p9422,0,NA,18250,5139,993,0.03,0.2085308755686693,0.09973875532754696,0.1499691223605024,0,0.815336604078482,0.9073499500509632,0.1095411943932064,0.9422066877775314
rel0p0300_fy0p2086_p0p0232_q0p1750_fl0p0000_fs0p8343_mu0p9277_j0p1035_c0p8381,0,NA,18250,4953,6132,0.03,0.20862725530453027,0.02320501114902552,0.17502621370510665,0,0.8342717259937991,0.9276722693929308,0.10349020534469748,0.8381242182608089
rel0p0300_fy0p2087_p0p0155_q0p1309_fl0p0000_fs0p9419_mu0p8506_j0p3114_c0p8524,0,NA,18250,4935,8996,0.03,0.20869095151880757,0.01550725141344126,0.13090508943996393,0,0.9419417643572716,0.8505753727905965,0.31142848476155194,0.852365474799471
rel0p0300_fy0p2088_p0p0494_q0p0188_fl0p0000_fs0p8345_mu0p9379_j0p9210_c0p9561,0,NA,18250,5023,3354,0.03,0.20876976886671036,0.04936598443977069,0.01879388657300267,0,0.8345044523707871,0.9378812755259266,0.9209775078604696,0.956056407036013
rel0p0300_fy0p2088_p0p1032_q0p0152_fl0p0000_fs0p8782_mu0p9290_j0p4911_c0p9789,0,NA,18250,5160,1960,0.03,0.20880350515218452,0.10324711057734212,0.01516522759058978,0,0.8782150387188653,0.9290073681830427,0.49109666227544657,0.9788759231393878
rel0p0300_fy0p2089_p0p0411_q0p0977_fl0p0000_fs0p8192_mu0p9435_j0p7435_c0p9566,0,NA,18250,4951,9960,0.03,0.2089447593123466,0.0411337696389528,0.09770370462815278,0,0.8191869971917104,0.943541522698747,0.7435166533930228,0.9565829241416324
rel0p0300_fy0p2090_p0p0111_q0p1333_fl0p0000_fs0p9730_mu0p8975_j0p9818_c0p9818,0,NA,18250,5119,3208,0.03,0.20897451302392409,0.01106168679425958,0.13326027352624573,0,0.9730014678821154,0.8974710101307137,0.9818181105459808,0.9817591475040792
rel0p0300_fy0p2091_p0p1866_q0p0249_fl0p0000_fs0p9618_mu0p9422_j0p3687_c0p9581,0,NA,18250,4997,5944,0.03,0.2091165323222056,0.1865565980200004,0.02489765761005226,0,0.9617725428443636,0.9421971842572464,0.3687253439350752,0.9581111932223244
rel0p0300_fy0p2092_p0p0497_q0p0522_fl0p0000_fs0p9315_mu0p8817_j0p0865_c0p8881,0,NA,18250,5020,9330,0.03,0.20919589344132697,0.04973720358049497,0.05218884155773093,0,0.9314546946505552,0.8817048229721655,0.08651961600554642,0.8880878221881017
rel0p0300_fy0p2092_p0p1750_q0p1867_fl0p0000_fs0p9796_mu0p8455_j0p4066_c0p8800,0,NA,18250,5104,8949,0.03,0.20924396759871391,0.17496585401769263,0.1866596093325736,0,0.979614412081861,0.8455398044455378,0.40658540693419054,0.8799761760255462
rel0p0300_fy0p2094_p0p1042_q0p0805_fl0p0000_fs0p9033_mu0p9543_j0p9993_c0p8734,0,NA,18250,5043,4009,0.03,0.20935904829606417,0.10421771563008891,0.08049614573573229,0,0.9032660022531868,0.954282028734032,0.9992947153807152,0.8733926051548356
rel0p0300_fy0p2094_p0p1575_q0p0239_fl0p0000_fs0p8722_mu0p8978_j0p5603_c0p8659,0,NA,18250,4936,8555,0.03,0.209398355910033,0.15750687665491367,0.02386558283328078,0,0.8722106666535792,0.8977654371243855,0.5602704684818629,0.8658648327747687
rel0p0300_fy0p2094_p0p1640_q0p0244_fl0p0000_fs0p9012_mu0p9754_j0p3520_c0p8279,0,NA,18250,4788,9130,0.03,0.2094456161860749,0.16396759618852755,0.02436753432781901,0,0.9012229608768876,0.9753994978957018,0.35204146743374876,0.8278714626575447
rel0p0300_fy0p2095_p0p1917_q0p0551_fl0p0000_fs0p9459_mu0p8892_j0p7876_c0p9935,0,NA,18250,4988,8538,0.03,0.2095297536913119,0.19171442209064496,0.05506239438957069,0,0.9459475636247452,0.8891989557612362,0.7876299198328983,0.9934509809559816
rel0p0300_fy0p2096_p0p1348_q0p0923_fl0p0000_fs0p9537_mu0p8681_j0p4356_c0p9913,0,NA,18250,5165,7265,0.03,0.20961638333775104,0.13475510572743138,0.09230982895492576,0,0.9537371209884016,0.8681041318907868,0.43559087621432263,0.99134583185378
rel0p0300_fy0p2097_p0p1287_q0p1056_fl0p0000_fs0p8200_mu0p8140_j0p0595_c0p9881,0,NA,18250,5196,6163,0.03,0.20974212464114653,0.1286699996951595,0.1056098609041935,0,0.8200338385649631,0.8140015754701291,0.05949423169482033,0.9880798319759918
rel0p0300_fy0p2098_p0p0239_q0p1359_fl0p0000_fs0p8149_mu0p8463_j0p1092_c0p8863,0,NA,18250,4951,3180,0.03,0.2098167601714097,0.02391730451211799,0.1358650314775994,0,0.8148864367009374,0.8463200629010471,0.10924914294239134,0.8862767843426345
rel0p0300_fy0p2099_p0p0694_q0p1767_fl0p0000_fs0p9196_mu0p9551_j0p8165_c0p9023,0,NA,18250,5043,1051,0.03,0.20986422739882024,0.06940632556460798,0.17672166858827698,0,0.9196069636246982,0.955101465917686,0.8165345201943303,0.9023135992647427
rel0p0300_fy0p2100_p0p1157_q0p1384_fl0p0000_fs0p8944_mu0p8146_j0p6683_c0p8480,0,NA,18250,4924,2217,0.03,0.20997813098529355,0.11570465968856124,0.13835349485220855,0,0.8943584030628949,0.8145546560632577,0.6683115564760054,0.8480108693307219
rel0p0300_fy0p2101_p0p0097_q0p0891_fl0p0000_fs0p9455_mu0p9575_j0p9533_c0p8813,0,NA,18250,5319,1084,0.03,0.210139979222361,0.00972932547354605,0.08912208047699183,0,0.9455153758717516,0.9574761415803246,0.9532698253802024,0.8812626277658111
rel0p0300_fy0p2101_p0p0184_q0p0116_fl0p0000_fs0p9902_mu0p9359_j0p8093_c0p9345,0,NA,18250,5194,3847,0.03,0.21006897565305235,0.01842416147522162,0.0115716044036299,0,0.990232749448358,0.9358888507891214,0.8093437265010318,0.9344938946650596
rel0p0300_fy0p2102_p0p1997_q0p0167_fl0p0000_fs0p9784_mu0p8582_j0p5339_c0p8897,0,NA,18250,5058,7127,0.03,0.2102020636677556,0.19970317985844332,0.01670061934774741,0,0.9783821298999664,0.8581657011743123,0.5339039824903244,0.88966237683021
rel0p0300_fy0p2103_p0p1044_q0p0285_fl0p0000_fs0p9488_mu0p9108_j0p5621_c0p9747,0,NA,18250,5106,5554,0.03,0.21028101362191143,0.10436674446882682,0.02851733325549867,0,0.9487965423943288,0.9108282354467456,0.5621263646579348,0.9747083665439488
rel0p0300_fy0p2104_p0p1325_q0p0731_fl0p0000_fs0p8798_mu0p8433_j0p2175_c0p9732,0,NA,18250,5015,6900,0.03,0.2104277548296191,0.13253975189819467,0.07310923912696075,0,0.8797674942303635,0.8432839513445227,0.2174804840451572,0.9731746833644668
rel0p0300_fy0p2104_p0p1990_q0p0629_fl0p0000_fs0p9222_mu0p9033_j0p0524_c0p8748,0,NA,18250,4935,7842,0.03,0.21038019555671145,0.1989896031033387,0.06289419176017866,0,0.9222389240509736,0.9032894602267072,0.0523808088490041,0.8748267365413671
rel0p0300_fy0p2105_p0p1865_q0p0252_fl0p0000_fs0p8926_mu0p8638_j0p4232_c0p9819,0,NA,18250,5020,8170,0.03,0.21051635198559612,0.18652421710518657,0.02517159369134344,0,0.8925907401589863,0.8638302854744345,0.4231964913379634,0.9819477408210328
rel0p0300_fy0p2106_p0p0500_q0p0961_fl0p0000_fs0p8496_mu0p9129_j0p1386_c0p9250,0,NA,18250,4972,336,0.03,0.2105611929168366,0.05000539947245736,0.09613104086686391,0,0.849645581207825,0.9129041321309096,0.13856000628233886,0.9249874113478512
rel0p0300_fy0p2107_p0p0605_q0p0576_fl0p0000_fs0p8494_mu0p9128_j0p5367_c0p9706,0,NA,18250,5222,5332,0.03,0.21065736579122024,0.06047024819578044,0.0576434852699982,0,0.8493789661108376,0.9127673817244218,0.5367374224872561,0.9706031750003202
rel0p0300_fy0p2107_p0p1031_q0p1152_fl0p0000_fs0p8335_mu0p8934_j0p2115_c0p8262,0,NA,18250,5010,118,0.03,0.21074261062532665,0.10309195566029287,0.11520890526314267,0,0.8334752564237919,0.893417293433398,0.2114942849600455,0.8262463596983254
rel0p0300_fy0p2109_p0p0085_q0p0890_fl0p0000_fs0p9974_mu0p8117_j0p7335_c0p8373,0,NA,18250,4842,8326,0.03,0.2109107220041193,0.00853658822135534,0.08901166271638591,0,0.9973759760309152,0.8117154306862829,0.7334892077644821,0.8373349937741599
rel0p0300_fy0p2109_p0p1515_q0p1129_fl0p0000_fs0p9817_mu0p9004_j0p0811_c0p9081,0,NA,18250,4818,4008,0.03,0.21086764130555097,0.15154481649108698,0.11290588189830536,0,0.9817392487391084,0.9004214480347419,0.0811328312453581,0.9081286776999058
rel0p0300_fy0p2110_p0p1497_q0p1035_fl0p0000_fs0p9274_mu0p9886_j0p4680_c0p8562,0,NA,18250,4889,3550,0.03,0.211040975883957,0.1497334409962688,0.1034738605965348,0,0.9274279779612506,0.9886376140218414,0.4680408231311245,0.8561727567568561
rel0p0300_fy0p2110_p0p1924_q0p0303_fl0p0000_fs0p9601_mu0p9737_j0p3920_c0p8809,0,NA,18250,4696,8672,0.03,0.21099466814186424,0.19240330576414244,0.0302554647842003,0,0.9600788032324332,0.9736552409098717,0.3920450485327281,0.8809193241982023
rel0p0300_fy0p2112_p0p0439_q0p0220_fl0p0000_fs0p9149_mu0p8277_j0p5433_c0p8843,0,NA,18250,5208,8999,0.03,0.21118622025987135,0.04390598811885342,0.02199484321417752,0,0.9148529363769152,0.8277293784962036,0.5432679134925362,0.8843238199984981
rel0p0300_fy0p2112_p0p0714_q0p0660_fl0p0000_fs0p8398_mu0p9983_j0p9301_c0p8557,0,NA,18250,4991,4456,0.03,0.211201335612759,0.07141174829579425,0.0660384330734564,0,0.8398115167854587,0.9983244709925074,0.9300756299417,0.8557431513764244
rel0p0300_fy0p2114_p0p0006_q0p0015_fl0p0000_fs0p9855_mu0p9801_j0p5576_c0p8682,0,NA,18250,4933,8994,0.03,0.21135941132405775,5.859223270509392e-4,0.00147272417522501,0,0.985549936630754,0.9800896108361984,0.5576454616997857,0.8682391405074624
rel0p0300_fy0p2114_p0p0842_q0p1746_fl0p0000_fs0p9331_mu0p8195_j0p8958_c0p8180,0,NA,18250,5102,8112,0.03,0.2113663518224843,0.08416531332759186,0.17462860050343443,0,0.9330723664848553,0.8195271861999529,0.8957689157091314,0.8179858432475617
rel0p0300_fy0p2114_p0p1523_q0p1802_fl0p0000_fs0p8745_mu0p9234_j0p0179_c0p9545,0,NA,18250,5202,8476,0.03,0.21144493932461367,0.15229102174674627,0.1802270703067165,0,0.8745223009447614,0.9233566868649704,0.01791755975557025,0.954514332269882
rel0p0300_fy0p2116_p0p1569_q0p1050_fl0p0000_fs0p8299_mu0p8679_j0p1972_c0p8757,0,NA,18250,5142,388,0.03,0.21157906095823276,0.15691256616353988,0.10495357530173846,0,0.8298764372845181,0.8679468375750585,0.197156911641825,0.8757461469078204
rel0p0300_fy0p2117_p0p1127_q0p0656_fl0p0000_fs0p8330_mu0p9910_j0p6373_c0p8098,0,NA,18250,4874,2932,0.03,0.21166836406899617,0.11272795113953762,0.06558090028467123,0,0.8329651919988077,0.99101012104942,0.6372606812764425,0.8097616998402309
rel0p0300_fy0p2117_p0p1914_q0p0192_fl0p0000_fs0p9630_mu0p8808_j0p3331_c0p8423,0,NA,18250,5142,5425,0.03,0.21169028816793117,0.19140767228833863,0.01920686367086135,0,0.9630300932951738,0.8807789795536828,0.33309093855672983,0.8423262343839184
rel0p0300_fy0p2118_p0p1203_q0p1931_fl0p0000_fs0p8134_mu0p9769_j0p7140_c0p8393,0,NA,18250,5225,8882,0.03,0.2118301946092583,0.12025535867776722,0.1931241859609587,0,0.8134304066603026,0.976921086069718,0.7139878295097732,0.8393238320342871
rel0p0300_fy0p2119_p0p0793_q0p1081_fl0p0000_fs0p8079_mu0p8986_j0p8987_c0p8710,0,NA,18250,5283,4037,0.03,0.21188518022332345,0.07925301851486788,0.10807541096094064,0,0.8079125159701194,0.8985676136671193,0.8986651952492539,0.8709761718156608
rel0p0300_fy0p2120_p0p0368_q0p0542_fl0p0000_fs0p8374_mu0p9082_j0p5489_c0p8110,0,NA,18250,5067,2533,0.03,0.21199062946805733,0.03679249028455932,0.0541853135303082,0,0.8374157473350922,0.9081720333791012,0.5488512822397054,0.8109841976201349
rel0p0300_fy0p2120_p0p0833_q0p0558_fl0p0000_fs0p9725_mu0p9029_j0p0330_c0p8229,0,NA,18250,5193,182,0.03,0.21204418534731495,0.0833360754337674,0.05582713222362101,0,0.9724878789002634,0.9028586679381224,0.03299684221539646,0.8229307468472561
rel0p0300_fy0p2121_p0p0488_q0p1407_fl0p0000_fs0p8583_mu0p8918_j0p6402_c0p8775,0,NA,18250,5277,9068,0.03,0.21209598093919457,0.04882923146114219,0.14071258048287594,0,0.8582774430520413,0.8917758367416682,0.6401954048595159,0.8775477721162652
rel0p0300_fy0p2122_p0p0247_q0p0715_fl0p0000_fs0p8279_mu0p8956_j0p8734_c0p9182,0,NA,18250,5158,8981,0.03,0.2121731176781282,0.02469764353921171,0.0715371204111958,0,0.8278680832865601,0.8955726346908044,0.8734226383388973,0.9181844135506964
rel0p0300_fy0p2123_p0p1128_q0p0088_fl0p0000_fs0p8496_mu0p8028_j0p9434_c0p9225,0,NA,18250,4851,7757,0.03,0.21234205641323703,0.1128466390470788,0.0087673574831197,0,0.849611870549419,0.8028291369789513,0.9434245240343268,0.9225025026555452
rel0p0300_fy0p2123_p0p1663_q0p0698_fl0p0000_fs0p9553_mu0p9075_j0p7974_c0p9143,0,NA,18250,5127,1942,0.03,0.21230855578456076,0.16627654372877443,0.06977382363745943,0,0.9553423932277504,0.9075369925447414,0.7974073573482223,0.9143192511466658
rel0p0300_fy0p2124_p0p1274_q0p0157_fl0p0000_fs0p9036_mu0p9129_j0p7285_c0p9912,0,NA,18250,5041,4918,0.03,0.212427828498818,0.12741061460268685,0.0157426605683472,0,0.9035921505097206,0.9129314981955804,0.7284764663764741,0.9911817943899194
rel0p0300_fy0p2125_p0p1831_q0p1511_fl0p0000_fs0p8703_mu0p8140_j0p7931_c0p9996,0,NA,18250,4778,7794,0.03,0.2124955425810069,0.18309481970458755,0.15111114922930022,0,0.8702804788223562,0.8139803285334306,0.7931143630522071,0.9996436247519636
rel0p0300_fy0p2126_p0p0022_q0p0727_fl0p0000_fs0p9791_mu0p8846_j0p5216_c0p8870,0,NA,18250,5205,6662,0.03,0.2126358716170676,0.00224208071873988,0.07274406714552549,0,0.9790548828318948,0.884573224521433,0.5215819886415033,0.886957517259135
rel0p0300_fy0p2127_p0p0431_q0p1750_fl0p0000_fs0p8012_mu0p8549_j0p8016_c0p8141,0,NA,18250,5134,1482,0.03,0.21265445355853063,0.04309891809327063,0.1749620198401809,0,0.8011639420798887,0.8548856223470439,0.8016142068299931,0.8141240848160768
rel0p0300_fy0p2128_p0p0637_q0p1582_fl0p0000_fs0p8526_mu0p9518_j0p7587_c0p8774,0,NA,18250,4991,6619,0.03,0.21283234624555336,0.0636991616494069,0.15815117409985047,0,0.8526164909151895,0.9518252664582572,0.758710112833255,0.8774464318725188
rel0p0300_fy0p2128_p0p0916_q0p1952_fl0p0000_fs0p8883_mu0p9327_j0p2746_c0p8280,0,NA,18250,4963,9847,0.03,0.21277014189727603,0.09156039719644005,0.19523040406349115,0,0.888320822288855,0.932650473123733,0.2746106766455108,0.8280289701548033
rel0p0300_fy0p2129_p0p1557_q0p0807_fl0p0000_fs0p9626_mu0p9616_j0p8263_c0p9734,0,NA,18250,5020,9345,0.03,0.21291747083688156,0.15568562640278602,0.08070559569518082,0,0.9625632742682892,0.9615581400543264,0.826297545278864,0.9734211448785012
rel0p0300_fy0p2130_p0p0473_q0p1058_fl0p0000_fs0p9897_mu0p8680_j0p8795_c0p8004,0,NA,18250,5290,23,0.03,0.21303174684317783,0.04725245001351461,0.10580309462975246,0,0.989700764695853,0.8680104144732608,0.8794621401002165,0.8004140511129797
rel0p0300_fy0p2131_p0p1164_q0p1692_fl0p0000_fs0p9853_mu0p8576_j0p3431_c0p8892,0,NA,18250,5034,2264,0.03,0.2131382034221478,0.11637888381328436,0.1692162408359861,0,0.9853033840956028,0.8575702685236978,0.3431143157212064,0.8892204856600613
rel0p0300_fy0p2131_p0p1645_q0p0705_fl0p0000_fs0p8652_mu0p9380_j0p4206_c0p9865,0,NA,18250,5009,8975,0.03,0.21308208428563552,0.16449800701753703,0.0704900439309096,0,0.8651519256613497,0.9379552310036682,0.4206025111682713,0.9864724463013792
rel0p0300_fy0p2133_p0p0341_q0p0700_fl0p0000_fs0p9946_mu0p9007_j0p2136_c0p9335,0,NA,18250,4986,3360,0.03,0.21325079996803775,0.03408666082140989,0.06998764308426995,0,0.9946007818940096,0.9007174004913494,0.2136452120806789,0.933541033702097
rel0p0300_fy0p2133_p0p1934_q0p0166_fl0p0000_fs0p9230_mu0p8436_j0p8404_c0p9851,0,NA,18250,5035,204,0.03,0.2133392840125598,0.19340627090685536,0.01659050505105871,0,0.923034999798052,0.8436075693134452,0.8403511253435864,0.9851022099088458
rel0p0300_fy0p2134_p0p1602_q0p1729_fl0p0000_fs0p8976_mu0p9131_j0p5013_c0p9589,0,NA,18250,4883,694,0.03,0.2134281960261986,0.16019617529413666,0.17285323018525262,0,0.8975511239657272,0.9130772950429564,0.5012786276494618,0.9589355753347
rel0p0300_fy0p2135_p0p1939_q0p1754_fl0p0000_fs0p8802_mu0p8043_j0p6957_c0p9109,0,NA,18250,5102,9118,0.03,0.2134992154856585,0.193870698835738,0.175430825639735,0,0.8801871456958633,0.8043073450165754,0.6956869254792342,0.9109003546426584
rel0p0300_fy0p2136_p0p1321_q0p0127_fl0p0000_fs0p8323_mu0p9039_j0p0623_c0p8609,0,NA,18250,5106,9241,0.03,0.2135748069678061,0.13210157624565064,0.01273047247907612,0,0.8322701458267822,0.9039344001153344,0.0623186709622154,0.86087406001959
rel0p0300_fy0p2136_p0p1847_q0p1609_fl0p0000_fs0p8469_mu0p8094_j0p0273_c0p8945,0,NA,18250,4875,1167,0.03,0.21364113491933795,0.1846776444577426,0.16088570680500008,0,0.846935519663468,0.8093892339149398,0.0272681864967104,0.8945343549956428
rel0p0300_fy0p2138_p0p1769_q0p1919_fl0p0000_fs0p8746_mu0p8169_j0p5844_c0p8301,0,NA,18250,5201,7015,0.03,0.21375483066881076,0.17689231431899127,0.19188220495957417,0,0.8746182462185668,0.8169482891567796,0.584359002512251,0.830084627790521
rel0p0300_fy0p2138_p0p1986_q0p0576_fl0p0000_fs0p8548_mu0p9094_j0p1412_c0p8119,0,NA,18250,4939,1803,0.03,0.21381916613653304,0.19861875412189403,0.05759780993749387,0,0.8548199063758413,0.9093582120175194,0.1412091362006264,0.8118710059274221
rel0p0300_fy0p2139_p0p0474_q0p0542_fl0p0000_fs0p9190_mu0p8558_j0p6741_c0p9828,0,NA,18250,4881,9318,0.03,0.21388972886785865,0.04737802290342748,0.05417719589555636,0,0.9189997832458606,0.8557517342304951,0.6740656752038514,0.9828385685392004
rel0p0300_fy0p2140_p0p0838_q0p1982_fl0p0000_fs0p9663_mu0p8356_j0p1310_c0p8981,0,NA,18250,5147,5565,0.03,0.213971006691698,0.0838445331745036,0.19824301906351932,0,0.9662690311105038,0.8355578155787755,0.13097785260905512,0.8981286231400213
rel0p0300_fy0p2140_p0p1302_q0p0444_fl0p0000_fs0p9491_mu0p8075_j0p1211_c0p8302,0,NA,18250,4841,6224,0.03,0.21403114872694015,0.130246636202042,0.04440800865228753,0,0.949097811676138,0.8075093091983115,0.12108406502448488,0.830240409014118
rel0p0300_fy0p2141_p0p1528_q0p1533_fl0p0000_fs0p9316_mu0p9552_j0p1187_c0p9621,0,NA,18250,4994,8078,0.03,0.21412072937501592,0.15283601440809202,0.15331258279260715,0,0.9316291112903972,0.9551752634665136,0.11867426080731674,0.9621170521978244
rel0p0300_fy0p2142_p0p0670_q0p1913_fl0p0000_fs0p8768_mu0p9187_j0p0953_c0p9928,0,NA,18250,4785,3932,0.03,0.21424623725816608,0.06703011992437766,0.1912607468958944,0,0.8768004418077041,0.9187164398793596,0.09525736061146016,0.9927910875235544
rel0p0300_fy0p2142_p0p1934_q0p1643_fl0p0000_fs0p9913_mu0p8882_j0p8321_c0p9149,0,NA,18250,5156,6021,0.03,0.21416777713846416,0.19339886528430972,0.16429557260667904,0,0.99126005248616,0.8882277187635145,0.832067596477014,0.9149269255067874
rel0p0300_fy0p2144_p0p0549_q0p0351_fl0p0000_fs0p8085_mu0p8035_j0p9943_c0p8840,0,NA,18250,5301,5493,0.03,0.2143732518555597,0.05490784361921717,0.03514283985375426,0,0.8085281690955256,0.8034822296793014,0.9943083971885032,0.8839638105559768
rel0p0300_fy0p2145_p0p1205_q0p0854_fl0p0000_fs0p9939_mu0p8744_j0p9651_c0p9656,0,NA,18250,5065,7322,0.03,0.21447615595821293,0.12054886543940752,0.08543125626769382,0,0.9938853023705398,0.8744257108894736,0.9650519486793316,0.9656298732232302
rel0p0300_fy0p2145_p0p1895_q0p1454_fl0p0000_fs0p9065_mu0p9284_j0p3618_c0p8863,0,NA,18250,4889,4364,0.03,0.21454464465159925,0.1894655766548775,0.14538138693840244,0,0.9065062747264374,0.9284458821208216,0.36182066061454826,0.8862582446413487
rel0p0300_fy0p2146_p0p0038_q0p0451_fl0p0000_fs0p8701_mu0p9223_j0p2253_c0p8928,0,NA,18250,5072,6532,0.03,0.21456583537163215,0.00382643053028266,0.04510373733855784,0,0.8701296803798899,0.9222801597512652,0.22532326282132417,0.8927612928261934
rel0p0300_fy0p2147_p0p0098_q0p0751_fl0p0000_fs0p9124_mu0p8884_j0p3132_c0p8859,0,NA,18250,5458,8459,0.03,0.2147093628984876,0.00975683927427511,0.07509793204213494,0,0.9123808228731342,0.888362221675152,0.3131769451211672,0.8858514832237689
rel0p0300_fy0p2148_p0p1195_q0p0548_fl0p0000_fs0p9210_mu0p8688_j0p0840_c0p9630,0,NA,18250,5010,5279,0.03,0.21477335349878296,0.11947049231620972,0.05484177036414855,0,0.9209639820354384,0.8687683821395971,0.08403934291945771,0.9630293589249486
rel0p0300_fy0p2149_p0p0327_q0p1251_fl0p0000_fs0p8566_mu0p8194_j0p0041_c0p9718,0,NA,18250,5092,7212,0.03,0.21485103691866625,0.03274822275726125,0.12512720444008707,0,0.8566332684831182,0.8193509564024956,0.00411177669169846,0.9717528163795546
rel0p0300_fy0p2149_p0p0892_q0p1881_fl0p0000_fs0p8240_mu0p9750_j0p5534_c0p9077,0,NA,18250,5265,2925,0.03,0.21489536981305107,0.0891674788469216,0.18810529124769385,0,0.8239693178199232,0.9749616699766228,0.5534155457311543,0.907735791828367
